id,healthCenterId,name,contractId,typeId,type,address,hasOnlineRecommendation,hasRecommendation,provinceName,cityName,latitude,longitude,distance,duration,specialty,URL,type_name
114646,154013,مرکزرادیولوژی و سونوگرافی ارغوان-مشکین شهر,1067499,61,تصویربرداری,اردبيل-مشکين شهر-خيابان خيام-ساختمان پزشکان آذربايجان-جنب داروخانه دکتر ميکائيلي,True,True,استان اردبيل,مرکزي  اردبيل,38.3976643765,47.6800385344,,,,https://iranassistance.com/medical-centers/114646,تصویربرداری
114647,154015,مرکز رادیولوژی دهان،فک و صورت آترامهرتابا-شیراز,1067500,61,تصویربرداری,فارس -شيراز-خيابان قصردشت-بين کوچه 36 و 38 -ساختمان پرتوي,True,True,استان فارس,شيراز,29.6307178306,52.5106190549,,,,https://iranassistance.com/medical-centers/114647,تصویربرداری
114651,154048,مرکز رادیولوژی و سونوگرافی دکتر نیک زاده-یاسوج,1067504,61,تصویربرداری,کهکيلويه و بويراحمد -ياسوج-خيابان شهيد منتظري -کوچه شهيد محمدي باران -پلاک 2 -طبقه زيرزمين -واحد يک,True,True,استان کهگیلویه و بویراحمد,ياسوج,32.796771785,51.4966116713,,,,https://iranassistance.com/medical-centers/114651,تصویربرداری
114654,154071,آزمایشگاه پاتوبیولوژی دکتر رضا دیده ور-اردبیل,1067507,1000106,آزمایشگاه,اردبيل -ميدان سرچشمه-کوچه شمس,True,True,استان اردبيل,مرکزي  اردبيل,38.2464629798,48.2948897321,,,,https://iranassistance.com/medical-centers/114654,آزمایشگاه
114655,154092,آزمایشگاه تشخیص طبی میلاد-تبریز,1067508,1000106,آزمایشگاه,آذربايجان شرقي -تبريز -خيابان راه آهن -پايين تر از نصف راه -نبش کوي اشکان -طبقه اول,True,True,استان آذربايجان شرقی,تبريز,38.0730592573,46.2333807766,,,,https://iranassistance.com/medical-centers/114655,آزمایشگاه
114656,154093,آزمایشگاه پاتوبیولوژی پویش-الیگودرز,1067509,1000106,آزمایشگاه,لرستان -اليگودرز-خيابان وليعصر جنوبي -ميدان کروبي,True,True,استان لرستان,اليگودرز,33.3991879453,49.6882961558,,,,https://iranassistance.com/medical-centers/114656,آزمایشگاه
114657,154095,آزمایشگاه تشخیص طبی  و پاتولوژی کیمیا-اصفهان,1067510,1000106,آزمایشگاه,اصفهان - ملک شهر -ميدان عليخاني - نبش خيابان گلخانه -مجتمع موعود,True,True,استان اصفهان,اصفهان,32.6526177388,51.69706458,,,,https://iranassistance.com/medical-centers/114657,آزمایشگاه
114660,154110,آزمایشگاه تشخیص طبی و پاتولوژی مادر-زنجان,1067513,1000106,آزمایشگاه,زنجان - زينبيه شرقي - تقاطع دلجوئي - ساختمان مادر - طبقه اول,True,True,استان زنجان,زنجان,36.6704880854,48.48643866,,,,https://iranassistance.com/medical-centers/114660,آزمایشگاه
114661,154128,آزمایشگاه تشخیص پزشکی راد-تاکستان,1067514,1000106,آزمایشگاه,قزوين - تاکستان -خيابان امام خميني - خيابان عدالت - ساختمان راد-پلاک 14,True,True,استان قزوين,تاکستان,36.0712166796,49.6984540092,,,,https://iranassistance.com/medical-centers/114661,آزمایشگاه
114662,154131,آزمایشگاه تشخیص پزشکی نوین-قزوین,1067515,1000106,آزمایشگاه,قزوين - شهرک مينودر-کوي الهيه-بلوار 22 بهمن-رو به روي بيمارستان  ولايت-درمانگاه اميرالمومنين-پلاک 14-طبقه 2-واحد2,True,True,استان قزوين,قزوين,36.3249901636,49.9969964001,,,,https://iranassistance.com/medical-centers/114662,آزمایشگاه
114665,154135,درمانگاه شبانه روزی آتیه البرز-کرج,1067518,1000166,درمانگاه,البرز-کرج -گلشهر-بلوارحدادي-ابتداي بلوارسرداران غربي,True,True,استان البرز,کرج,35.825067809,50.9477942996,,,,https://iranassistance.com/medical-centers/114665,درمانگاه
114666,154136,آزمایشگاه مفید-اصفهان,1067519,1000106,آزمایشگاه,اصفهان -خيابان سجاد -خيابان ارباب - بين فرعي 4 و 6,True,True,استان اصفهان,اصفهان,32.630394977,51.6869725084,,,,https://iranassistance.com/medical-centers/114666,آزمایشگاه
114672,154310,آزمايشگاه تشخيص پزشکی دکتر محمدی-لردگان,1067525,1000106,آزمایشگاه,چهارمحال بختياري-لردگان-فلکه بسيج-کوچه پزشکان-پلاک 12-طبقه 1-واحد 1,True,True,استان چهارمحال و بختیاری,لردگان,31.5128079301,50.823734422,,,,https://iranassistance.com/medical-centers/114672,آزمایشگاه
114686,154372,آزمایشگاه تشخیص پزشکی دکتر مهدی سلیمانی-گلستان,1067539,1000106,آزمایشگاه,گلستان-گرگان -عدالت22 -ساختمان پزشکان سرو طبقه همکف,True,True,استان گلستان,گرگان,35.7566010043,51.3929275112,,,,https://iranassistance.com/medical-centers/114686,آزمایشگاه
114688,154388,آزمایشگاه تشخیص پزشکی دکتر سیروس-اصفهان,1067541,1000106,آزمایشگاه,"اصفهان-ميدان بزرگمهر-جنب بانک شهر- کوي معراج-, پلاک3",True,True,استان اصفهان,اصفهان,32.6420283415,51.6955151284,,,,https://iranassistance.com/medical-centers/114688,آزمایشگاه
114692,154410,آزمایشگاه تشخیص طبی شفا-شهرضا,1067545,1000106,آزمایشگاه,اصفهان -شهرضا-خيابان شهيد بهشتي - فرعي 38,True,True,استان اصفهان,شهرضا,32.0080134056,51.866535529,,,,https://iranassistance.com/medical-centers/114692,آزمایشگاه
114693,154411,آزمایشگاه خاتم الانبیاء-خمینی شهر,1067546,1000106,آزمایشگاه,اصفهان - خميني شهر - خيابان بوعلي - روبروي بيمارستان شهيداشرفي -مجتمع پزشکي پارسيان,True,True,استان اصفهان,خميني  شهر,32.6817700909,51.5389603033,,,,https://iranassistance.com/medical-centers/114693,آزمایشگاه
114694,154412,آزمایشگاه تشخیص طبی و پاتولوژی دکتر صادقی-خمینی شهر,1067547,1000106,آزمایشگاه,اصفهان - خميني  شهر -خيابان بوعلي - بعد از دبيرستان دخترانه ، داخل بن بست,True,True,استان اصفهان,خميني  شهر,32.6825354352,51.5406848799,,,,https://iranassistance.com/medical-centers/114694,آزمایشگاه
114695,154431,درمانگاه شبانه روزی نیکان-اردبیل,1067548,1000166,درمانگاه,اردبيل-شهرک نادري-جنب ميدان اصلي,True,True,استان اردبيل,مرکزي  اردبيل,38.2462574987,48.3131878198,,,,https://iranassistance.com/medical-centers/114695,درمانگاه
114697,154435,درمانگاه شبانه روزی دیبا-اصفهان,1067550,1000166,درمانگاه,اصفهان - خيابان کشاورز - بلوار شفق - نبش کوچه شهيد انصاري,True,True,استان اصفهان,اصفهان,32.6137804975,51.5894002104,,,,https://iranassistance.com/medical-centers/114697,درمانگاه
114699,154452,مطب دکتر اشکان ارجمند-یاسوج,1067552,1000143,مطب,کهکيلويه و بويراحمد-ياسوج-سردارجنگل  جنوبي-جنب مديريت درمان اجتماعي -ساختمان خيام -طبقه اول-واحد اول,True,True,استان کهگیلویه و بویراحمد,ياسوج,30.6698372392,51.5931433331,,,تخصص بیماری‌های قلب و عروق,https://iranassistance.com/medical-centers/114699,مطب
114704,154473,آزمایشگاه تشخیص پزشکی طوس-کرمانشاه,1067557,1000106,آزمایشگاه,کرمانشاه - گلستان-جنب بانک ملي ايران-کوچه شهيد گيوه چي- پلاک 15,True,True,استان کرمانشاه,کرمانشاه,34.3431471065,47.0857381176,,,,https://iranassistance.com/medical-centers/114704,آزمایشگاه
114705,154490,آزمایشگاه تشخیص طبی نسیم-زنجان,1067558,1000106,آزمایشگاه,زنجان -ابتداي خيابان دلجوئي-ابتداي کوچه شرفي - پلاک 11 - طبقه همکف -ساختمان پزشکان نسيم,True,True,استان زنجان,زنجان,36.6847532439,48.49417034,,,,https://iranassistance.com/medical-centers/114705,آزمایشگاه
114706,154491,مرکز رادیولوژی و سونوگرافی دکتر اتابک علاف اصغری-اردبیل,1067559,61,تصویربرداری,اردبيل -ميدان ورزش - روبروي بيمارستان علوي - ساختمان پزشکان نيکان - طبقه منفي يک,True,True,استان اردبيل,مرکزي  اردبيل,38.223190615,48.2677846913,,,,https://iranassistance.com/medical-centers/114706,تصویربرداری
114709,154512,آزمایشگاه تشخیص طبی دکتر کشاورز-قزوین,1067562,1000106,آزمایشگاه,قزوين - ميدان آزادي -سبزه ميدان-ابتداي خيابان نادري - جنب بانک اقتصاد نوين-بالاي فروشگاه جانبو-پلاک1-واحد2,True,True,استان قزوين,قزوين,36.2956539315,50.0176172303,,,,https://iranassistance.com/medical-centers/114709,آزمایشگاه
114717,154536,آزمایشگاه تشخیص طبی دکتر قلم فرسا-یاسوج,1067570,1000106,آزمایشگاه,کهکيلويه و بويراحمد -ياسوج - بلوار شهيد قرني - بعد از فروشگاه کوروش - روبروي بيمارستان شهيد دکتر جليل,True,True,استان کهگیلویه و بویراحمد,ياسوج,30.6697345509,51.5729560659,,,,https://iranassistance.com/medical-centers/114717,آزمایشگاه
114718,154538,آزمایشگاه تشخیص طبی نوین-لردگان,1067571,1000106,آزمایشگاه,چهارمحال و بختياري -لردگان-خيابان وليعصر - کوچه پزشکان - بعد از داروخانه اسدپور - پلاک 1,True,True,استان چهارمحال و بختیاری,لردگان,31.5132507372,50.823886966,,,,https://iranassistance.com/medical-centers/114718,آزمایشگاه
114719,154540,کلینیک تخصصی فیزیوتراپی نوین-یاسوج,1067572,1000104,فیزیوتراپی,کهکيلويه و بويراحمد - ياسوج - خيابان سردار جنوبي - سردار يک - روبروي ساختمان نور,True,True,استان کهگیلویه و بویراحمد,ياسوج,30.6699973108,51.5945260405,,,,https://iranassistance.com/medical-centers/114719,فیزیوتراپی
114723,154548,مرکز رادیولوژی دهان، فک و صورت پرتونگار-کرمانشاه,1067576,61,تصویربرداری,کرمانشاه - خيابان دارايي -کوي دبيراعظم(زرافشاني)-ساختمان ارشيا-طبقه سوم,True,True,استان کرمانشاه,کرمانشاه,34.3076628746,47.0630983263,,,,https://iranassistance.com/medical-centers/114723,تصویربرداری
114724,154551,آزمایشگاه پاتوبیولوژی آفاق-پاوه,1067577,1000106,آزمایشگاه,کرمانشاه-پاوه-خيابان 26 مرداد -ساختمان پزشکان رازي-پلاک 1-طبقه چهارم-واحد13,True,True,استان کرمانشاه,پاوه,35.0382193983,46.3622531004,,,,https://iranassistance.com/medical-centers/114724,آزمایشگاه
114726,154570,آزمایشگاه پاتوبیولوژی جهاددانشگاهی-قزوین,1067579,1000106,آزمایشگاه,قزوين -خيابان طالقاني-نبش بلاغي-طبقه فوقاني پاساژعلوي-طبقه دوم,True,True,استان قزوين,قزوين,36.2692010244,50.0061671589,,,,https://iranassistance.com/medical-centers/114726,آزمایشگاه
114727,154571,مرکز رادیولوژی و سونوگرافی بهار-پلدختر,1067580,61,تصویربرداری,لرستان - پلدختر -خيابان امام خميني -نبش خيابان وليعصر,True,True,استان لرستان,پلدختر,32.6939859042,51.5242326807,,,,https://iranassistance.com/medical-centers/114727,تصویربرداری
114738,154629,کلینیک فیزیوتراپی  حیدری-یزد,1067591,1000104,فیزیوتراپی,يزد-اردکان خيابان امام خميني- روبه روي بيمارستان مهتاب,True,True,استان يزد,اردکان,32.3455690753,53.9914669763,,,,https://iranassistance.com/medical-centers/114738,فیزیوتراپی
114739,154630,آزمایشگاه پاتوبیولوژی مهر-بروجرد,1067592,1000106,آزمایشگاه,لرستان -بروجرد-خيابان سيد مصطفي - جنب بانک ملي -پلاک 135,True,True,استان لرستان,بروجرد,33.9017800953,48.7478674025,,,,https://iranassistance.com/medical-centers/114739,آزمایشگاه
